game,network,time,mediaindicator,
Cincinnati at Connecticut,Big East Network,10/25/2008 12:00,T,
Wake Forest at Miami (FL),ESPNU HD,10/25/2008 12:00,T,
Boston College at North Carolina,Raycom Sports HD,10/25/2008 12:00,T,
Texas Tech at Kansas,ESPN HD,10/25/2008 12:00,T,
Illinois at Wisconsin,ESPN2 HD,10/25/2008 12:00,T,
Minnesota at Purdue,ESPN Classic,10/25/2008 12:00,T,
Northwestern at Indiana,Big Ten Network HD,10/25/2008 12:00,T,
Baylor at Nebraska,Versus,10/25/2008 12:30,T,
Kentucky at Florida,Raycom Sports HD,10/25/2008 12:30,T,
Louisiana Tech at Army,ESPN360,10/25/2008 13:00,W,
UNLV at BYU,The mtn.,10/25/2008 14:00,T,
Fresno St. at Utah St.,KAIL,10/25/2008 15:00,T,
Rice at Tulane,Web Video Available,10/25/2008 15:00,W,
Michigan St. at Michigan,ABC HD,10/25/2008 15:30,T,
Oklahoma St. at Texas,ABC HD,10/25/2008 15:30,T,
Virginia Tech at Florida St.,ABC HD,10/25/2008 15:30,T,
Virginia at Georgia Tech,ESPNU HD,10/25/2008 15:30,T,
NC State at Maryland,ESPN360,10/25/2008 15:30,W,
USF at Louisville,Big East Network,10/25/2008 15:30,T,
Rutgers at Pittsburgh,ESPN360,10/25/2008 15:30,W,
SMU at Navy,CBS College Sports HD,10/25/2008 15:30,T,
Kent St. at Miami (OH),ONN,10/25/2008 15:30,T,
Georgia at LSU,CBS HD,10/25/2008 15:30,T,
Bowling Green at Northern Illinois,CSN Chicago,10/25/2008 16:00,T,
New Mexico St. at Idaho,Altitude,10/25/2008 17:00,T,
Wyoming at TCU,The mtn.,10/25/2008 18:00,T,
Colorado at Missouri,FSN HD,10/25/2008 18:30,T,
Texas A&M at Iowa St.,FOX College Sports,10/25/2008 19:00,T,
FAU at UL-Monroe,ESPN Plus,10/25/2008 19:00,T,
Troy at North Texas,Web Video Available,10/25/2008 19:00,W,
Middle Tennessee at Mississippi St.,ESPNU HD,10/25/2008 19:00,T,
Ole Miss at Arkansas,Razorbacks PPV<br>CSS PPV,10/25/2008 19:00,T,
Alabama at Tennessee,ESPN HD,10/25/2008 19:45,T,
Penn St. at Ohio St.,ABC HD,10/25/2008 20:00,T,
Southern Miss at Memphis,CBS College Sports,10/25/2008 20:00,T,
Colorado St. at San Diego St.,The mtn.,10/25/2008 21:30,T,
Nevada at Hawai'i,KAME<br>Oceanic PPV,10/25/2008 23:59,T,
UCF at Tulsa,ESPN HD,10/26/2008 20:00,T,
Buffalo at Ohio,ESPNU HD,10/28/2008 19:00,T,
Houston at Marshall,ESPN2 HD,10/28/2008 20:00,T,
USF at Cincinnati,ESPN HD,10/30/2008 19:30,T,
Missouri at Baylor,,11/01/2008 00:00,N,
Colorado at Texas A&M,,11/01/2008 00:00,N,
Air Force at Army,ESPNU HD,11/01/2008 12:00,T,
West Virginia at Connecticut,Big East Network,11/01/2008 12:00,T,
Miami (FL) at Virginia,Raycom Sports HD,11/01/2008 12:00,T,
Wisconsin at Michigan St.,ESPN HD,11/01/2008 12:00,T,
Northwestern at Minnesota,ESPN2 HD,11/01/2008 12:00,T,
Central Michigan at Indiana,Big Ten Network HD,11/01/2008 12:00,T,
Michigan at Purdue,Big Ten Network HD,11/01/2008 12:00,T,
Kansas St. at Kansas,FSN HD,11/01/2008 12:30,T,
Auburn at Ole Miss,Raycom Sports HD,11/01/2008 12:30,T,
Tulsa at Arkansas,Razorbacks PPV,11/01/2008 14:00,T,
Eastern Michigan at Western Michigan,Web Video Available,11/01/2008 14:00,W,
Kent St. at Bowling Green,Web Video Available,11/01/2008 14:00,W,
San Diego St. at Wyoming,The mtn.,11/01/2008 14:00,T,
Fresno St. at Louisiana Tech,KAIL,11/01/2008 14:30,T,
Pittsburgh at Notre Dame,NBC HD,11/01/2008 14:30,T,
Kentucky at Mississippi St.,Big Blue PPV,11/01/2008 14:30,T,
Arkansas St. at Alabama,Crimson Tide PPV,11/01/2008 15:00,T,
Hawai'i at Utah St.,ESPN Plus,11/01/2008 15:00,T,
Georgia vs. Florida<br>(at Jacksonville, FL),CBS HD,11/01/2008 15:30,T
Temple at Navy,CBS College Sports HD,11/01/2008 15:30,T,
Iowa St. at Oklahoma St.,ABC,11/01/2008 15:30,T,
Florida St. at Georgia Tech,ABC HD,11/01/2008 15:30,T,
Clemson at Boston College,ESPNU HD,11/01/2008 15:30,T,
Duke at Wake Forest,ESPN360,11/01/2008 15:30,W,
Iowa at Illinois,ABC HD,11/01/2008 15:30,T,
North Texas at Western Kentucky,ESPN Plus,11/01/2008 16:30,T,
FIU at UL-Lafayette,Web Video Available,11/01/2008 16:30,W,
San Jose St. at Idaho,Web Video Available,11/01/2008 17:00,W,
BYU at Colorado St.,The mtn.,11/01/2008 18:00,T,
Troy at UL-Monroe,Web Video Available,11/01/2008 19:00,W,
Boise St. at New Mexico St.,KTVB<br>AggieVision,11/01/2008 19:00,T,
Tennessee at South Carolina,ESPN2 HD,11/01/2008 19:00,T,
Louisville at Syracuse,ESPNU HD,11/01/2008 19:00,T,
Texas at Texas Tech,ABC HD,11/01/2008 20:00,T,
Nebraska at Oklahoma,ESPN HD,11/01/2008 20:00,T,
UAB at Southern Miss,CSS,11/01/2008 20:00,T,
Tulane at LSU,TigerVision PPV,11/01/2008 20:00,T,
TCU at UNLV,CBS College Sports,11/01/2008 20:00,T,
Rice at UTEP,Web Video Available,11/01/2008 21:00,W,
Utah at New Mexico,The mtn.,11/01/2008 21:30,T,
East Carolina at UCF,ESPN HD,11/02/2008 20:00,T,
Miami (OH) at Buffalo,ESPN2 HD,11/04/2008 19:30,T,
Northern Illinois at Ball St.,ESPN2 HD,11/05/2008 20:00,T,
Toledo at Akron,ESPNU HD,11/05/2008 20:00,T,
Maryland at Virginia Tech,ESPN HD,11/06/2008 19:30,T,
TCU at Utah,CBS College Sports HD,11/06/2008 20:00,T,
Nevada at Fresno St.,ESPN2 HD,11/07/2008 21:00,T,
UT-Martin at Auburn,,11/08/2008 00:00,N,
North Texas at FAU,,11/08/2008 00:00,N,
Arkansas St. at FIU,,11/08/2008 00:00,N,
UL-Monroe at Middle Tennessee,,11/08/2008 00:00,N,
Illinois vs. Western Michigan<br>(at Detroit, MI),ESPN Plus,11/08/2008 12:00,T
Georgia Tech at North Carolina,Raycom Sports HD,11/08/2008 12:00,T,
Rutgers at Syracuse,ESPNU HD,11/08/2008 12:00,T,
Louisville at Pittsburgh,Big East Network,11/08/2008 12:00,T,
Baylor at Texas,FSN HD,11/08/2008 12:00,T,
Michigan at Minnesota,ESPN HD,11/08/2008 12:00,T,
Ohio St. at Northwestern,ESPN2 HD,11/08/2008 12:00,T,
Wisconsin at Indiana,Big Ten Network HD,11/08/2008 12:00,T,
Purdue at Michigan St.,Big Ten Network HD,11/08/2008 12:00,T,
Georgia at Kentucky,Raycom Sports HD,11/08/2008 12:30,T,
Wyoming at Tennessee,Vol Network PPV,11/08/2008 13:00,T,
Arkansas at South Carolina,Gamecocks PPV,11/08/2008 13:00,T,
Iowa St. at Colorado,Versus,11/08/2008 13:30,T,
Bowling Green at Ohio,Web Video Available,11/08/2008 14:00,W,
San Diego St. at BYU,The mtn.,11/08/2008 14:00,T,
Kansas at Nebraska,FSN PPV,11/08/2008 14:30,T,
Army at Rice,Web Video Available,11/08/2008 15:00,W,
Memphis at SMU,Web Video Available,11/08/2008 15:00,W,
Utah St. at Boise St.,KTVB,11/08/2008 15:00,T,
Southern Miss at UCF,Web Video Available,11/08/2008 15:30,W,
Marshall at East Carolina,CBS College Sports,11/08/2008 15:30,T,
Penn St. at Iowa,ABC HD,11/08/2008 15:30,T,
NC State at Duke,ESPN360,11/08/2008 15:30,W,
Oklahoma at Texas A&M,ABC,11/08/2008 15:30,T,
Clemson at Florida St.,ABC HD,11/08/2008 15:30,T,
Virginia at Wake Forest,ESPNU HD,11/08/2008 15:30,T,
Western Kentucky at Troy,CSS,11/08/2008 15:30,T,
Alabama at LSU,CBS HD,11/08/2008 15:30,T,
Hawai'i at New Mexico St.,Oceanic PPV<br>AggieVision,11/08/2008 16:00,T,
Colorado St. at Air Force,The mtn.,11/08/2008 18:00,T,
UTEP at UL-Lafayette,ESPN Plus,11/08/2008 19:00,T,
Florida at Vanderbilt,ESPN2 HD,11/08/2008 19:00,T,
Cincinnati at West Virginia,ESPNU HD,11/08/2008 19:00,T,
Kansas St. at Missouri,FSN HD,11/08/2008 19:00,T,
Oklahoma St. at Texas Tech,ABC HD,11/08/2008 20:00,T,
Notre Dame at Boston College,ESPN HD,11/08/2008 20:00,T,
Tulane at Houston,CBS College Sports,11/08/2008 20:00,T,
Louisiana Tech at San Jose St.,Web Video Available,11/08/2008 20:00,W,
New Mexico at UNLV,The mtn.,11/08/2008 22:00,T,
Ball St. at Miami (OH),ESPN2 HD,11/11/2008 19:00,T,
Central Michigan at Northern Illinois,ESPN2 HD,11/12/2008 20:00,T,
Temple at Kent St.,ESPN360,11/12/2008 20:00,W,
Buffalo at Akron,ESPNU HD,11/13/2008 19:00,T,
Virginia Tech at Miami (FL),ESPN HD,11/13/2008 19:30,T,
Wyoming at UNLV,CBS College Sports HD,11/13/2008 21:00,T,
Cincinnati at Louisville,ESPN2 HD,11/14/2008 20:00,T,
Texas A&M at Baylor,,11/15/2008 00:00,N,
UL-Monroe at Ole Miss,,11/15/2008 00:00,N,
UL-Lafayette at FAU,,11/15/2008 00:00,N,
Utah St. at Louisiana Tech,,11/15/2008 00:00,N,
Notre Dame vs. Navy<br>(at Baltimore, MD),CBS HD,11/15/2008 12:00,T
Rutgers at USF,Big East Network,11/15/2008 12:00,T,
Duke at Clemson,Raycom Sports HD,11/15/2008 12:00,T,
Ohio St. at Illinois,ESPN HD,11/15/2008 12:00,T,
Northwestern at Michigan,ESPN2 HD,11/15/2008 12:00,T,
Indiana at Penn St.,Big Ten Network HD,11/15/2008 12:00,T,
Purdue at Iowa,Big Ten Network HD,11/15/2008 12:00,T,
Texas at Kansas,FSN HD,11/15/2008 12:30,T,
Georgia at Auburn,Raycom Sports HD,11/15/2008 12:30,T,
Middle Tennessee at Western Kentucky,CSS,11/15/2008 13:00,T,
New Mexico at Colorado St.,The mtn.,11/15/2008 14:00,T,
Toledo at Western Michigan,FOX Sports Regional,11/15/2008 14:00,T,
East Carolina at Southern Miss,WITN,11/15/2008 15:00,T,
UAB at Tulane,Web Video Available,11/15/2008 15:00,W,
Minnesota at Wisconsin,ABC HD,11/15/2008 15:30,T,
North Carolina at Maryland,ABC HD,11/15/2008 15:30,T,
Wake Forest at NC State,ESPNU HD,11/15/2008 15:30,T,
Nebraska at Kansas St.,FSN PPV,11/15/2008 15:30,T,
South Carolina at Florida,CBS HD,11/15/2008 15:30,T,
BYU at Air Force,CBS College Sports,11/15/2008 15:30,T,
San Jose St. at Nevada,Web Video Available,11/15/2008 16:00,W,
UCF at Marshall,CSS,11/15/2008 16:30,T,
Boise St. at Idaho,KTVB,11/15/2008 17:00,T,
New Mexico St. at Fresno St.,AggieVision,11/15/2008 17:00,T,
Missouri at Iowa St.,FSN HD,11/15/2008 18:30,T,
Connecticut at Syracuse,ESPNU HD,11/15/2008 19:00,T,
Mississippi St. at Alabama,ESPN HD,11/15/2008 19:45,T,
Vanderbilt at Kentucky,ESPN2 HD,11/15/2008 20:00,T,
Troy at LSU,TigerVision PPV,11/15/2008 20:00,T,
Utah at San Diego St.,The mtn.,11/15/2008 20:00,T,
Oklahoma St. at Colorado,ABC HD,11/15/2008 20:00,T,
Tulsa at Houston,CBS College Sports,11/15/2008 20:00,T,
Boston College at Florida St.,ABC HD,11/15/2008 20:00,T,
SMU at UTEP,Web Video Available,11/15/2008 21:00,W,
Northern Illinois at Kent St.,Web Video Available,11/18/2008 19:00,W,
Ball St. at Central Michigan,ESPN2 HD,11/19/2008 19:00,T,
Miami (FL) at Georgia Tech,ESPN HD,11/20/2008 19:30,T,
Buffalo at Bowling Green,BCSN,11/21/2008 18:00,T,
Miami (OH) at Toledo,Web Video Available,11/21/2008 19:00,W,
Fresno St. at San Jose St.,ESPN2 HD,11/21/2008 21:30,T,
Arkansas at Mississippi St.,,11/22/2008 00:00,N,
North Texas at Middle Tennessee,,11/22/2008 00:00,N,
FIU at UL-Monroe,,11/22/2008 00:00,N,
NC State at North Carolina,Raycom Sports HD,11/22/2008 12:00,T,
Clemson at Virginia,Raycom Sports HD,11/22/2008 12:00,T,
Michigan at Ohio St.,ABC HD,11/22/2008 12:00,T,
Indiana at Purdue,ESPN2 HD,11/22/2008 12:00,T,
West Virginia at Louisville,ESPN HD,11/22/2008 12:00,T,
Army at Rutgers,Big East Network,11/22/2008 12:00,T,
Tennessee at Vanderbilt,Raycom Sports HD,11/22/2008 12:30,T,
Eastern Michigan at Temple,Web Video Available,11/22/2008 13:00,W,
Akron at Ohio,Web Video Available,11/22/2008 13:00,W,
UCF at Memphis,Web Video Available,11/22/2008 13:00,W,
Colorado St. at Wyoming,The mtn. HD,11/22/2008 14:00,T,
Syracuse at Notre Dame,NBC HD,11/22/2008 14:30,T,
FAU at Arkansas St.,ESPN Plus,11/22/2008 15:00,T,
Tulane at Tulsa,Web Video Available,11/22/2008 15:00,W,
UTEP at Houston,Web Video Available,11/22/2008 15:30,W,
Marshall at Rice,CBS College Sports,11/22/2008 15:30,T,
Michigan St. at Penn St.,ABC HD,11/22/2008 15:30,T,
Cal-Poly at Wisconsin,Big Ten Network HD,11/22/2008 15:30,T,
Illinois at Northwestern,Big Ten Network HD,11/22/2008 15:30,T,
Boston College at Wake Forest,ABC HD,11/22/2008 15:30,T,
Iowa St. at Kansas St.,FOX College Sports,11/22/2008 15:30,T,
Air Force at TCU,Versus,11/22/2008 15:30,T,
Ole Miss at LSU,CBS HD,11/22/2008 15:30,T,
Louisiana Tech at New Mexico St.,ESPN Plus,11/22/2008 16:00,T,
Boise St. at Nevada,ESPN2<br>KTVB,11/22/2008 16:00,T,
BYU at Utah,The mtn. HD,11/22/2008 18:00,T,
UL-Lafayette at Troy,Web Video Available,11/22/2008 19:00,W,
Iowa at Minnesota,Big Ten Network,11/22/2008 19:00,T,
East Carolina at UAB,CSS<br>WITN,11/22/2008 19:00,T,
Pittsburgh at Cincinnati,ESPN2 HD,11/22/2008 19:15,T,
Florida St. at Maryland,ESPN HD,11/22/2008 19:45,T,
Texas Tech at Oklahoma,ABC HD,11/22/2008 20:00,T,
UNLV at San Diego St.,CBS College Sports,11/22/2008 20:00,T,
Idaho at Hawai'i,KBCI<br>Oceanic PPV,11/22/2008 23:00,T,
Connecticut at USF,ESPN HD,11/23/2008 20:00,T,
Ball St. at Western Michigan,ESPN2 HD,11/25/2008 19:00,T,
Navy at Northern Illinois,ESPN Classic,11/25/2008 19:00,T,
Texas A&M at Texas,ESPN HD,11/27/2008 20:00,T,
West Virginia at Pittsburgh,ABC HD,11/28/2008 12:00,T,
Ohio at Miami (OH),ESPNU,11/28/2008 12:30,T,
Mississippi St. at Ole Miss,Raycom Sports HD,11/28/2008 12:30,T,
Central Michigan at Eastern Michigan,Web Video Available,11/28/2008 13:00,W,
Akron at Temple,Web Video Available,11/28/2008 13:00,W,
UTEP at East Carolina,CBS College Sports,11/28/2008 13:00,T,
LSU at Arkansas,CBS HD,11/28/2008 14:30,T,
Bowling Green at Toledo,ESPN Classic,11/28/2008 15:30,T,
Colorado at Nebraska,ABC HD,11/28/2008 15:30,T,
Fresno St. at Boise St.,ESPN2 HD,11/28/2008 18:00,T,
Tulsa at Marshall,,11/29/2008 00:00,N,
FIU at FAU,,11/29/2008 00:00,N,
Georgia Tech at Georgia,CBS HD,11/29/2008 12:00,T,
Syracuse at Cincinnati,Big East Network,11/29/2008 12:00,T,
Virginia at Virginia Tech,ESPN HD,11/29/2008 12:00,T,
South Carolina at Clemson,ESPN2 HD,11/29/2008 12:00,T,
Miami (FL) at NC State,Raycom Sports HD,11/29/2008 12:00,T,
Missouri vs. Kansas<br>(at Kansas City, MO),FSN HD,11/29/2008 12:30,T
Arkansas St. at North Texas,Web Video Available,11/29/2008 14:00,W,
Nevada at Louisiana Tech,ESPN Plus,11/29/2008 14:30,T,
New Mexico St. at Utah St.,AggieVision,11/29/2008 15:00,T,
Southern Miss at SMU,Web Video Available,11/29/2008 15:00,W,
UAB at UCF,Web Video Available,11/29/2008 15:30,W,
Houston at Rice,CBS College Sports,11/29/2008 15:30,T,
Tulane at Memphis,CSS,11/29/2008 15:30,T,
Florida at Florida St.,ABC HD,11/29/2008 15:30,T,
Maryland at Boston College,ABC HD,11/29/2008 15:30,T,
North Carolina at Duke,ESPNU HD,11/29/2008 15:30,T,
Baylor at Texas Tech,Versus,11/29/2008 15:30,T,
Auburn at Alabama,CBS HD,11/29/2008 15:30,T,
Kentucky at Tennessee,ESPN2 HD,11/29/2008 18:30,T,
Vanderbilt at Wake Forest,ESPNU HD,11/29/2008 19:00,T,
Oklahoma at Oklahoma St.,ABC HD,11/29/2008 20:00,T,
Washington St. at Hawai'i,Oceanic PPV,11/29/2008 23:00,T,
Middle Tennessee at UL-Lafayette,ESPN Plus,12/03/2008 19:00,T,
Louisville at Rutgers,ESPN HD,12/04/2008 19:30,T,
MAC Championship<br>Buffalo vs. Ball St.<br>(at Detroit, MI),ESPN2 HD,12/05/2008 20:00,T
Western Kentucky at FIU,,12/06/2008 00:00,N,
Pittsburgh at Connecticut,ESPN HD,12/06/2008 12:00,T,
C-USA Championship<br>East Carolina at Tulsa,ESPN2 HD,12/06/2008 12:00,T,
ACC Championship<br>Virginia Tech vs. Boston College<br>(at Tampa, FL),ABC HD,12/06/2008 13:00,T
SEC Championship<br>Alabama vs. Florida<br>(at Atlanta, GA),CBS HD,12/06/2008 16:00,T
Arkansas St. at Troy,ESPN Plus,12/06/2008 19:00,T,
USF at West Virginia,ESPN2 HD,12/06/2008 20:00,T,
Big 12 Championship<br>Missouri at Oklahoma<br>(at Kansas City, MO),ABC HD,12/06/2008 20:00,T
Cincinnati at Hawai'i,ESPN2 HD,12/06/2008 23:30,T,
